id,annual_usage,min_order_quantity,bracket_pricing,quantity,quote_year,cost
496,170,1,Yes,1,-6.77619170291439,1.65254308018451
497,15,5,No,1,-3.40070812401157,9.3477184333669
498,15,5,No,1,-3.02565439302237,7.08034030146392
499,0,0,Yes,1,0.349829185880456,21.3077903217729
500,0,0,Yes,2,0.349829185880456,11.7430712819172
501,0,0,Yes,5,0.349829185880456,6.00368344619219
502,0,0,Yes,10,0.349829185880456,4.09240887365557
503,0,0,Yes,25,0.349829185880456,2.94341848288755
504,0,0,Yes,50,0.349829185880456,2.62904580938444
505,0,0,Yes,100,0.349829185880456,2.48716079744941
506,0,0,Yes,250,0.349829185880456,2.40091696666537
507,25,1,Yes,1,0.349829185880456,11.8515715851616
508,25,10,Yes,1,0.349829185880456,11.5038142029679
509,87,5,No,5,-0.400278276097949,9.04447399609399
510,5,1,Yes,1,0.349829185880456,13.4762940747706
511,145,1,Yes,1,0.349829185880456,3.51095853062769
512,145,12,Yes,1,0.349829185880456,3.16320114843398
513,227,0,Yes,1,-0.0252245451087462,29.2032739270989
514,227,0,Yes,6,-0.0252245451087462,6.78544204136365
515,227,0,Yes,20,-0.0252245451087462,2.65130228184484
516,0,1,No,1,-4.15081558598998,1.41328600123523
517,80,1,No,1,-1.52543946906556,3.68622825125332
518,0,0,Yes,1,0.349829185880456,26.0289445424347
519,0,0,Yes,2,0.349829185880456,15.8382622146303
520,0,0,Yes,5,0.349829185880456,9.72329640613611
521,0,0,Yes,10,0.349829185880456,7.6840471169522
522,0,0,Yes,25,0.349829185880456,6.46272319068789
523,0,0,Yes,50,0.349829185880456,6.12052992660928
524,0,0,Yes,100,0.349829185880456,5.96751667844405
525,0,0,Yes,250,0.349829185880456,5.87570872954491
526,2,0,Yes,2,0.724882916869659,100.735576414816
527,2,0,Yes,3,0.724882916869659,69.7490026318279
528,2,0,Yes,4,0.724882916869659,54.2529336812762
529,0,0,Yes,4,-4.15081558598998,71.8021622162995
530,0,0,Yes,6,-4.15081558598998,56.7317483015529
531,0,0,Yes,8,-4.15081558598998,49.1979323737084
532,0,0,Yes,10,-4.15081558598998,44.6770864051902
533,5,1,No,1,-3.02565439302237,8.0596250897214
534,0,0,Yes,1,0.349829185880456,21.4635856289957
535,0,0,Yes,2,0.349829185880456,11.89886658914
536,0,0,Yes,5,0.349829185880456,6.16226081247253
537,0,0,Yes,10,0.349829185880456,4.24820418087835
538,0,0,Yes,25,0.349829185880456,3.09921379011034
539,0,0,Yes,50,0.349829185880456,2.78484111660722
540,0,0,Yes,100,0.349829185880456,2.64295610467219
541,0,0,Yes,250,0.349829185880456,2.5594943329457
542,480,1,Yes,1,-2.65060066203317,1.59968395809106
543,300,1,Yes,1,-5.27597677895758,1.99195428520557
544,0,0,Yes,1,0.349829185880456,28.4159512138124
545,0,0,Yes,2,0.349829185880456,16.5560334514781
546,0,0,Yes,5,0.349829185880456,9.43952638226604
547,0,0,Yes,10,0.349829185880456,7.06643000617617
548,0,0,Yes,25,0.349829185880456,5.64479782776829
549,0,0,Yes,50,0.349829185880456,5.23583514630849
550,0,0,Yes,100,0.349829185880456,5.04943718945266
551,0,0,Yes,250,0.349829185880456,4.93815482715067
552,8,0,Yes,1,-1.90049320005476,136.262470579725
553,8,0,Yes,3,-1.90049320005476,48.1574422861848
554,8,0,Yes,5,-1.90049320005476,30.5414443337803
555,8,0,Yes,7,-1.90049320005476,22.9825898744179
556,8,0,Yes,9,-1.90049320005476,18.7872448156329
557,3,3,No,3,-0.400278276097949,5.9758628556167
558,1,0,Yes,1,0.724882916869659,22.067292444484
559,1,0,Yes,2,0.724882916869659,12.5025734046282
560,1,0,Yes,5,0.724882916869659,6.76596762796081
561,1,0,Yes,10,0.724882916869659,4.85191099636663
562,1,0,Yes,25,0.724882916869659,3.70292060559862
563,1,0,Yes,50,0.724882916869659,3.3885479320955
564,508,0,Yes,5,-3.02565439302237,20.0113508009548
565,508,0,Yes,7,-3.02565439302237,17.4101255821459
566,508,0,Yes,10,-3.02565439302237,14.8617594854304
567,508,0,Yes,12,-3.02565439302237,13.8713464609427
568,1,0,Yes,1,-3.02565439302237,124.046449258025
569,1,0,Yes,3,-3.02565439302237,54.5255754689161
570,1,0,Yes,5,-3.02565439302237,36.1333830394552
571,1,0,Yes,10,-3.02565439302237,24.7742359074798
572,0,0,Yes,30,-3.02565439302237,2.34249372645683
573,0,0,Yes,60,-3.02565439302237,1.89180015913378
574,0,0,Yes,90,-3.02565439302237,1.7415689700261
575,0,0,Yes,120,-3.02565439302237,1.66645337547225
576,2,0,Yes,1,-3.77576185500077,29.3813257067821
577,2,0,Yes,2,-3.77576185500077,24.1844393872793
578,2,0,Yes,3,-3.77576185500077,21.9643562593547
579,2,0,Yes,5,-3.77576185500077,18.650923921813
580,2,0,Yes,10,-3.77576185500077,17.304407337959
581,2,1,No,1,-0.400278276097949,10.1461693828837
582,1,1,No,1,0.724882916869659,1.58299160374576
583,20,20,No,20,0.349829185880456,1.59133778091841
584,0,0,Yes,1,0.349829185880456,27.8595394023024
585,0,0,Yes,2,0.349829185880456,15.9996216399682
586,0,0,Yes,5,0.349829185880456,8.88311457075611
587,0,0,Yes,10,0.349829185880456,6.51001819466624
588,0,0,Yes,25,0.349829185880456,5.08838601625835
589,0,0,Yes,50,0.349829185880456,4.67942333479855
590,0,0,Yes,100,0.349829185880456,4.49302537794272
591,0,0,Yes,250,0.349829185880456,4.38174301564074
592,0,0,Yes,1,0.349829185880456,27.9040523472232
593,0,0,Yes,2,0.349829185880456,16.044134584889
594,0,0,Yes,5,0.349829185880456,8.9276275156769
595,0,0,Yes,10,0.349829185880456,6.55453113958703
596,0,0,Yes,25,0.349829185880456,5.13289896117915
597,0,0,Yes,50,0.349829185880456,4.72393627971935
598,0,0,Yes,100,0.349829185880456,4.53753832286352
599,0,0,Yes,250,0.349829185880456,4.42347390150398
600,266,0,Yes,1,-0.0252245451087462,35.874651547103
601,266,0,Yes,6,-0.0252245451087462,7.53103386878697
602,266,0,Yes,20,-0.0252245451087462,2.30354489965113
603,0,0,Yes,1,0.349829185880456,21.5498294597798
604,0,0,Yes,2,0.349829185880456,11.985110419924
605,0,0,Yes,5,0.349829185880456,6.24572258419902
606,0,0,Yes,10,0.349829185880456,4.33444801166239
607,0,0,Yes,25,0.349829185880456,3.18545762089438
608,0,0,Yes,50,0.349829185880456,2.87108494739126
609,0,0,Yes,100,0.349829185880456,2.72919993545623
610,0,0,Yes,250,0.349829185880456,2.64295610467219
611,0,0,Yes,1,0.349829185880456,21.2688414949673
612,0,0,Yes,2,0.349829185880456,11.7041224551115
613,0,0,Yes,5,0.349829185880456,5.9647346193865
614,0,0,Yes,10,0.349829185880456,4.05346004684987
615,0,0,Yes,25,0.349829185880456,2.90446965608186
616,0,0,Yes,50,0.349829185880456,2.59009698257875
617,0,0,Yes,100,0.349829185880456,2.44821197064371
618,0,0,Yes,250,0.349829185880456,2.36196813985967
619,421,0,Yes,1,-0.775332007087152,66.2909032232936
620,421,0,Yes,5,-0.775332007087152,20.5176855494288
621,421,0,Yes,10,-0.775332007087152,14.7949900680492
622,30,10,No,10,-6.40113797192519,7.97894537705246
623,100,1,No,1,-6.77619170291439,5.44170751656716
624,2,0,Yes,1,0.349829185880456,22.0283436176783
625,2,0,Yes,2,0.349829185880456,12.4636245778225
626,2,0,Yes,5,0.349829185880456,6.72701880115511
627,2,0,Yes,10,0.349829185880456,4.81296216956093
628,2,0,Yes,25,0.349829185880456,3.66397177879292
629,2,0,Yes,50,0.349829185880456,3.34959910528981
630,2,0,Yes,100,0.349829185880456,3.20771409335477
631,2,0,Yes,250,0.349829185880456,3.12425232162828
632,758,1,Yes,1,-4.90092304796838,0.868002425955498
633,0,0,Yes,1,0.349829185880456,21.2799697311975
634,0,0,Yes,2,0.349829185880456,11.7152506913417
635,0,0,Yes,5,0.349829185880456,5.9758628556167
636,0,0,Yes,10,0.349829185880456,4.06180622402252
637,0,0,Yes,25,0.349829185880456,2.91559789231206
638,0,0,Yes,50,0.349829185880456,2.59844315975139
639,0,0,Yes,100,0.349829185880456,2.45655814781636
640,0,0,Yes,250,0.349829185880456,2.37309637608987
641,0,0,Yes,1,0.349829185880456,28.2685020837622
642,0,0,Yes,2,0.349829185880456,16.408584321428
643,0,0,Yes,5,0.349829185880456,9.29207725221591
644,0,0,Yes,10,0.349829185880456,6.91898087612604
645,0,0,Yes,25,0.349829185880456,5.49734869771815
646,0,0,Yes,50,0.349829185880456,5.08838601625835
647,0,0,Yes,100,0.349829185880456,4.90198805940252
648,0,0,Yes,250,0.349829185880456,4.78792363804299
649,0,0,Yes,1,0.349829185880456,28.2879764971651
650,0,0,Yes,2,0.349829185880456,16.4280587348308
651,0,0,Yes,5,0.349829185880456,9.31155166561876
652,0,0,Yes,10,0.349829185880456,6.93845528952889
653,0,0,Yes,25,0.349829185880456,5.516823111121
654,0,0,Yes,50,0.349829185880456,5.1078604296612
655,0,0,Yes,100,0.349829185880456,4.92146247280537
656,0,0,Yes,250,0.349829185880456,4.80739805144584
657,350,1,Yes,1,0.349829185880456,2.82378994341292
658,350,50,Yes,1,0.349829185880456,2.47603256121921
659,1,0,Yes,1,0.724882916869659,28.6440800565314
660,1,0,Yes,2,0.724882916869659,18.453397728727
661,1,0,Yes,5,0.724882916869659,12.3384319202328
662,1,0,Yes,10,0.724882916869659,10.2991826310489
663,1,0,Yes,25,0.724882916869659,9.07785870478459
664,1,0,Yes,50,0.724882916869659,8.73566544070597
665,1,0,Yes,1,0.724882916869659,27.892924110993
666,1,0,Yes,2,0.724882916869659,17.7022417831886
667,1,0,Yes,5,0.724882916869659,11.5872759746944
668,1,0,Yes,10,0.724882916869659,9.55080874456803
669,1,0,Yes,25,0.724882916869659,8.32670275924617
670,1,0,Yes,50,0.724882916869659,7.98729155422511
671,1,0,Yes,1,0.349829185880456,17.4546385270667
672,1,0,Yes,2,0.349829185880456,9.55915492174068
673,1,0,Yes,5,0.349829185880456,4.82130834673358
674,1,0,Yes,10,0.349829185880456,3.24109880204537
675,1,0,Yes,25,0.349829185880456,2.29519872247848
676,1,0,Yes,50,0.349829185880456,2.04481340729901
677,1,0,Yes,100,0.349829185880456,1.93909516311212
678,1,0,Yes,250,0.349829185880456,1.87232574573093
679,0,0,Yes,1,-4.15081558598998,13.2398190548789
680,0,0,Yes,3,-4.15081558598998,6.54340290335683
681,0,0,Yes,5,-4.15081558598998,5.17741190609994
682,0,0,Yes,10,-4.15081558598998,4.17308858632451
683,0,0,Yes,20,-4.15081558598998,3.66675383785047
684,20,6,No,1,-3.02565439302237,5.91465755635061
685,10,1,Yes,1,-0.0252245451087462,9.3811031420575
686,37,0,Yes,10,0.349829185880456,8.35452334982167
687,37,0,Yes,20,0.349829185880456,7.17771236847816
688,37,0,Yes,30,0.349829185880456,6.15113257624233
689,37,0,Yes,40,0.349829185880456,5.71434930420703
690,69,0,Yes,6,0.724882916869659,21.282751790255
691,69,0,Yes,10,0.724882916869659,15.6880310255226
692,69,0,Yes,25,0.724882916869659,10.9835691592061
693,69,0,Yes,50,0.724882916869659,9.3977954964028
694,2,0,Yes,2,-0.0252245451087462,8.64663955086438
695,2,0,Yes,4,-0.0252245451087462,7.03026323842802
696,2,0,Yes,6,-0.0252245451087462,6.05097845017054
697,2,0,Yes,8,-0.0252245451087462,4.81852628767603
698,1,1,No,1,-3.02565439302237,14.1384241304674
699,370,1,No,1,-4.15081558598998,1.37990129254464
700,0,0,Yes,1,0.349829185880456,21.4635856289957
701,0,0,Yes,2,0.349829185880456,11.89886658914
702,0,0,Yes,5,0.349829185880456,6.16226081247253
703,0,0,Yes,10,0.349829185880456,4.24820418087835
704,0,0,Yes,25,0.349829185880456,3.09921379011034
705,0,0,Yes,50,0.349829185880456,2.78484111660722
706,0,0,Yes,100,0.349829185880456,2.64295610467219
707,0,0,Yes,250,0.349829185880456,2.5594943329457
708,0,0,Yes,1,0.349829185880456,21.9615742002971
709,0,0,Yes,2,0.349829185880456,12.3968551604413
710,0,0,Yes,5,0.349829185880456,6.66024938377392
711,0,0,Yes,10,0.349829185880456,4.74619275217974
712,0,0,Yes,25,0.349829185880456,3.59720236141173
713,0,0,Yes,50,0.349829185880456,3.28282968790861
714,0,0,Yes,100,0.349829185880456,3.14094467597358
715,0,0,Yes,250,0.349829185880456,3.05748290424709
716,0,0,Yes,1,0.349829185880456,21.8280353655347
717,0,0,Yes,2,0.349829185880456,12.263316325679
718,0,0,Yes,5,0.349829185880456,6.52392848995398
719,0,0,Yes,10,0.349829185880456,4.60987185835981
720,0,0,Yes,25,0.349829185880456,3.46366352664934
721,0,0,Yes,50,0.349829185880456,3.14650879408868
722,0,0,Yes,100,0.349829185880456,3.00462378215365
723,0,0,Yes,250,0.349829185880456,2.92116201042716
724,0,1,No,1,-0.0252245451087462,9.8178864140928
725,0,0,Yes,15,-4.15081558598998,7.84262448323253
726,0,0,Yes,20,-4.15081558598998,6.7993523366514
727,0,0,Yes,25,-4.15081558598998,5.61697723719279
728,0,0,Yes,35,-4.15081558598998,5.06056542568286
729,0,0,Yes,45,-4.15081558598998,4.75175687029484
730,0,0,Yes,50,-4.15081558598998,4.6432565670504
731,1,10,No,1,-0.0252245451087462,27.4450126027275
732,1,10,No,1,-0.0252245451087462,23.216282835252
733,10,1,No,1,-0.0252245451087462,6.31527406063776
734,10,1,No,1,-2.65060066203317,7.82036801077213
735,18,1,No,1,-4.15081558598998,8.26827951903763
736,50,1,No,1,-4.15081558598998,6.62408261602577
737,1,0,Yes,1,-0.775332007087152,14.1022573627193
738,1,0,Yes,2,-0.775332007087152,9.67600140215776
739,1,0,Yes,3,-0.775332007087152,8.19872804259889
740,1,0,Yes,5,-0.775332007087152,7.01635294314028
741,1,0,Yes,10,-0.775332007087152,6.13165816283948
742,1,0,Yes,20,-0.775332007087152,5.68931077268908
743,1,0,Yes,1,-1.15038573807635,14.1022573627193
744,1,0,Yes,2,-1.15038573807635,9.67600140215776
745,1,0,Yes,3,-1.15038573807635,8.19872804259889
746,1,0,Yes,5,-1.15038573807635,7.01635294314028
747,1,0,Yes,10,-1.15038573807635,6.13165816283948
748,1,0,Yes,20,-1.15038573807635,5.68931077268908
749,0,1,No,1,-4.15081558598998,14.0327058862806
750,0,0,Yes,2,-3.77576185500077,7.2138791362263
751,0,0,Yes,10,-3.77576185500077,4.7100259844316
752,0,0,Yes,5,-6.02608424093599,9.16688459462618
753,0,0,Yes,10,-6.02608424093599,6.3848255370765
754,0,0,Yes,15,-6.02608424093599,5.45839987091246
755,0,0,Yes,20,-6.02608424093599,4.99379600830166
756,0,0,Yes,1,0.349829185880456,22.1396259799803
757,0,0,Yes,2,0.349829185880456,12.5749069401245
758,0,0,Yes,5,0.349829185880456,6.83551910439955
759,0,0,Yes,10,0.349829185880456,4.92424453186292
760,0,0,Yes,25,0.349829185880456,3.77525414109491
761,0,0,Yes,50,0.349829185880456,3.46088146759179
762,0,0,Yes,100,0.349829185880456,3.31899645565676
763,0,0,Yes,250,0.349829185880456,3.23275262487272
764,1,0,Yes,18,-3.40070812401157,4.76010304746749
765,1,0,Yes,36,-3.40070812401157,3.98947268852623
766,1,0,Yes,48,-3.40070812401157,3.79472855449775
767,1,0,Yes,72,-3.40070812401157,3.60276647952683
768,825,75,No,75,0.724882916869659,12.9866516806419
769,30,0,Yes,5,-0.0252245451087462,10.0348870205817
770,30,0,Yes,10,-0.0252245451087462,6.20955581645087
771,30,0,Yes,25,-0.0252245451087462,3.91435709397239
772,50,50,No,50,0.724882916869659,5.01883453981961
773,1,1,Yes,1,-1.15038573807635,19.3297463318551
774,25,0,Yes,16,-0.0252245451087462,14.5946818159056
775,25,0,Yes,24,-0.0252245451087462,11.8543536442192
776,25,0,Yes,32,-0.0252245451087462,8.9109351613316
777,15,1,No,1,-1.15038573807635,5.31373279991988
778,700,50,No,50,0.724882916869659,16.3807637308525
779,1,0,Yes,1,0.724882916869659,24.445952938689
780,1,0,Yes,2,0.724882916869659,14.2552706108845
781,1,0,Yes,5,0.724882916869659,8.14308686144789
782,1,0,Yes,10,0.724882916869659,6.10383757226398
783,1,0,Yes,25,0.724882916869659,4.87973158694213
784,1,0,Yes,50,0.724882916869659,4.54032038192107
785,0,0,Yes,20,-3.77576185500077,5.28591220934438
786,0,0,Yes,25,-3.77576185500077,4.96875747678372
787,0,0,Yes,30,-3.77576185500077,4.75453892935239
788,0,0,Yes,35,-3.77576185500077,4.60430774024471
789,0,0,Yes,40,-3.77576185500077,4.49024331888517
790,0,0,Yes,45,-3.77576185500077,4.40121742904358
791,0,0,Yes,25,-4.52586931697918,9.10846135441763
792,0,0,Yes,50,-4.52586931697918,7.94834272741942
793,0,0,Yes,1,0.349829185880456,21.4162906250174
794,0,0,Yes,2,0.349829185880456,11.8515715851616
795,0,0,Yes,5,0.349829185880456,6.11218374943663
796,0,0,Yes,10,0.349829185880456,4.20090917690001
797,0,0,Yes,25,0.349829185880456,3.05191878613199
798,0,0,Yes,50,0.349829185880456,2.73754611262888
799,0,0,Yes,100,0.349829185880456,2.59566110069385
800,0,0,Yes,250,0.349829185880456,2.50941726990981
801,0,0,Yes,1,-6.40113797192519,161.946439799024
802,0,0,Yes,2,-6.40113797192519,109.64372951709
803,0,0,Yes,5,-6.40113797192519,78.2621033479299
804,0,0,Yes,10,-6.40113797192519,68.1910495596
805,1,0,Yes,1,0.349829185880456,17.6493826610951
806,1,0,Yes,2,0.349829185880456,9.75389905576916
807,1,0,Yes,5,0.349829185880456,5.01605248076206
808,1,0,Yes,10,0.349829185880456,3.43584293607385
809,1,0,Yes,25,0.349829185880456,2.48994285650696
810,1,0,Yes,50,0.349829185880456,2.23955754132749
811,1,0,Yes,100,0.349829185880456,2.1338392971406
812,1,0,Yes,250,0.349829185880456,2.06706987975941
813,1,1,No,1,-3.40070812401157,5.90352932012041
814,1,1,No,1,-3.02565439302237,5.90352932012041
815,1,1,No,1,0.349829185880456,1.83615897798278
816,0,0,Yes,2,-3.02565439302237,5.096732193431
817,0,0,Yes,4,-3.02565439302237,3.35794528246246
818,0,0,Yes,6,-3.02565439302237,2.77649493943457
819,16,1,Yes,1,-0.0252245451087462,3.07417525859239
820,12,0,Yes,4,-0.0252245451087462,6.71867262398246
821,12,0,Yes,8,-0.0252245451087462,5.516823111121
822,12,0,Yes,12,-0.0252245451087462,3.99225474758378
823,12,0,Yes,16,-0.0252245451087462,3.07417525859239
824,2800,1,Yes,1,-0.400278276097949,1.39659364688994
825,2800,281,Yes,1,-0.400278276097949,1.51900424542212
826,25,1,No,1,-3.40070812401157,12.015713069557
827,4,1,No,1,-2.27554693104396,12.936574617606
828,77,1,No,1,-3.40070812401157,5.84510607991186
829,62,25,Yes,25,0.724882916869659,5.9257857925808
830,114,25,Yes,25,0.724882916869659,5.1412451383518
831,91,25,Yes,25,0.724882916869659,5.1412451383518
832,64,25,Yes,25,0.724882916869659,5.1412451383518
833,61,25,Yes,25,0.724882916869659,4.88529570505723
834,79,25,Yes,25,0.724882916869659,4.88529570505723
835,58,25,Yes,25,0.724882916869659,4.54032038192107
836,79,25,Yes,25,0.724882916869659,4.54032038192107
837,50,1,No,1,-6.77619170291439,15.5044151277243
838,164,1,Yes,1,-0.400278276097949,3.06026496330464
839,34,0,Yes,8,-0.0252245451087462,8.88589662981366
840,34,0,Yes,16,-0.0252245451087462,7.77585506585134
841,34,0,Yes,24,-0.0252245451087462,6.66581350188902
842,34,0,Yes,32,-0.0252245451087462,5.9981193280771
843,194,1,No,1,-3.40070812401157,1.43554247369563
844,0,0,Yes,1,0.349829185880456,29.4981721871992
845,0,0,Yes,2,0.349829185880456,17.6382544248649
846,0,0,Yes,5,0.349829185880456,10.5217473556529
847,0,0,Yes,10,0.349829185880456,8.14865097956299
848,0,0,Yes,25,0.349829185880456,6.72701880115511
849,0,0,Yes,50,0.349829185880456,6.31805611969531
850,0,0,Yes,100,0.349829185880456,6.13165816283948
851,0,0,Yes,250,0.349829185880456,6.02037580053749
852,0,0,Yes,1,0.349829185880456,23.408244910223
853,0,0,Yes,2,0.349829185880456,13.8435258703672
854,0,0,Yes,5,0.349829185880456,8.10692009369975
855,0,0,Yes,10,0.349829185880456,6.19286346210557
856,0,0,Yes,25,0.349829185880456,5.04665513039511
857,0,0,Yes,50,0.349829185880456,4.72950039783445
858,0,0,Yes,100,0.349829185880456,4.58761538589941
859,0,0,Yes,250,0.349829185880456,4.50415361417292
860,114,1,No,1,-5.27597677895758,4.10631916894332
861,500,1,Yes,1,-0.400278276097949,1.67758161170245
862,500,58,Yes,1,-0.400278276097949,1.82224868269504
863,253,1,Yes,1,-0.400278276097949,1.83337691892523
864,253,59,Yes,1,-0.400278276097949,1.99195428520557
865,626,1,Yes,1,-0.400278276097949,1.07109273715662
866,626,80,Yes,1,-0.400278276097949,1.16290068605576
867,272,1,Yes,1,-0.400278276097949,1.32426011139364
868,16,0,Yes,5,0.349829185880456,15.3736583520195
869,16,0,Yes,10,0.349829185880456,8.9777045787128
870,16,0,Yes,15,0.349829185880456,6.84664734062975
871,16,0,Yes,20,0.349829185880456,5.78111872158822
872,1,5,No,5,-6.40113797192519,22.7516789726412
873,5,0,Yes,1,-0.0252245451087462,120.207207758606
874,5,0,Yes,2,-0.0252245451087462,68.9477696232536
875,5,0,Yes,3,-0.0252245451087462,52.3249667543943
876,5,0,Yes,4,-0.0252245451087462,42.6239268207186
877,5,0,Yes,5,-0.0252245451087462,37.0792831190221
878,0,0,Yes,1,0.349829185880456,21.7640480072111
879,0,0,Yes,2,0.349829185880456,12.1993289673553
880,0,0,Yes,5,0.349829185880456,6.45994113163034
881,0,0,Yes,10,0.349829185880456,4.54588450003617
882,0,0,Yes,25,0.349829185880456,3.3996761683257
883,0,0,Yes,50,0.349829185880456,3.08252143576504
884,0,0,Yes,100,0.349829185880456,2.94063642383
885,0,0,Yes,250,0.349829185880456,2.85717465210351
886,0,0,Yes,1,0.349829185880456,21.9114971372612
887,0,0,Yes,2,0.349829185880456,12.3467780974055
888,0,0,Yes,5,0.349829185880456,6.60739026168047
889,0,0,Yes,10,0.349829185880456,4.69611568914385
890,0,0,Yes,25,0.349829185880456,3.54712529837583
891,0,0,Yes,50,0.349829185880456,3.23275262487272
892,0,0,Yes,100,0.349829185880456,3.09086761293769
893,0,0,Yes,250,0.349829185880456,3.00462378215365
894,0,0,Yes,1,0.349829185880456,17.8079600273755
895,0,0,Yes,2,0.349829185880456,9.91247642204949
896,0,0,Yes,5,0.349829185880456,5.17462984704239
897,0,0,Yes,10,0.349829185880456,3.59720236141173
898,0,0,Yes,25,0.349829185880456,2.64852022278729
899,0,0,Yes,50,0.349829185880456,2.40091696666537
900,0,0,Yes,100,0.349829185880456,2.29241666342093
901,0,0,Yes,250,0.349829185880456,2.22842930509729
902,0,0,Yes,1,0.349829185880456,18.9402580637982
903,0,0,Yes,2,0.349829185880456,11.0447744584722
